"","longitude","latitude","pop"
"112",-77.1199996767187,-11.9474997514284,39.2943534851074
"113",-77.1191663433887,-11.9474997514284,35.5528526306152
"114",-77.1183330100587,-11.9474997514284,35.280387878418
"115",-77.1174996767287,-11.9474997514284,33.7507209777832
"116",-77.1166663433986,-11.9474997514284,33.523021697998
"117",-77.1158330100686,-11.9474997514284,33.2680625915527
"118",-77.1149996767386,-11.9474997514284,33.0142784118652
"119",-77.1141663434086,-11.9474997514284,33.0905799865723
"120",-77.1133330100785,-11.9474997514284,34.2740020751953
"121",-77.1124996767485,-11.9474997514284,33.6949844360352
"122",-77.093333010158,-11.9474997514284,178.546096801758
"123",-77.0924996768279,-11.9474997514284,186.303421020508
"124",-77.0916663434979,-11.9474997514284,191.116821289062
"125",-77.0908330101679,-11.9474997514284,195.611236572266
"126",-77.0899996768379,-11.9474997514284,191.486312866211
"127",-77.0891663435078,-11.9474997514284,192.041717529297
"128",-77.0883330101778,-11.9474997514284,191.672637939453
"129",-77.0874996768478,-11.9474997514284,205.078491210938
"130",-77.0866663435178,-11.9474997514284,195.385681152344
"131",-77.0858330101877,-11.9474997514284,196.121948242188
"132",-77.1216663433788,-11.9483330847584,41.9997062683105
"133",-77.1208330100488,-11.9483330847584,37.7613945007324
"134",-77.1199996767187,-11.9483330847584,35.339958190918
"135",-77.1191663433887,-11.9483330847584,34.7097282409668
"136",-77.1183330100587,-11.9483330847584,34.329460144043
"137",-77.1174996767287,-11.9483330847584,32.436897277832
"138",-77.1166663433986,-11.9483330847584,33.1712417602539
"139",-77.1158330100686,-11.9483330847584,33.7771682739258
"140",-77.1149996767386,-11.9483330847584,33.3738822937012
"141",-77.1141663434086,-11.9483330847584,33.5734405517578
"142",-77.1133330100785,-11.9483330847584,33.2527503967285
"143",-77.1124996767485,-11.9483330847584,33.8910827636719
"144",-77.1116663434185,-11.9483330847584,36.0014152526855
"145",-77.1108330100885,-11.9483330847584,35.1448860168457
"146",-77.093333010158,-11.9483330847584,184.977676391602
"147",-77.0924996768279,-11.9483330847584,188.742538452148
"148",-77.0916663434979,-11.9483330847584,196.673324584961
"149",-77.0908330101679,-11.9483330847584,190.86442565918
"150",-77.0899996768379,-11.9483330847584,190.823638916016
"151",-77.0891663435078,-11.9483330847584,189.746429443359
"152",-77.0883330101778,-11.9483330847584,198.087600708008
"153",-77.0874996768478,-11.9483330847584,195.086013793945
"154",-77.0866663435178,-11.9483330847584,193.206329345703
"155",-77.0858330101877,-11.9483330847584,192.021881103516
"156",-77.1208330100488,-11.9491664180884,35.8746910095215
"157",-77.1199996767187,-11.9491664180884,35.9398765563965
"158",-77.1191663433887,-11.9491664180884,34.9362525939941
"159",-77.1183330100587,-11.9491664180884,32.6706123352051
"160",-77.1174996767287,-11.9491664180884,32.4781875610352
"161",-77.1166663433986,-11.9491664180884,34.090446472168
"162",-77.1158330100686,-11.9491664180884,34.816520690918
"163",-77.1149996767386,-11.9491664180884,32.4787368774414
"164",-77.1141663434086,-11.9491664180884,30.7993965148926
"165",-77.1133330100785,-11.9491664180884,31.3849563598633
"166",-77.1124996767485,-11.9491664180884,33.6750144958496
"167",-77.1116663434185,-11.9491664180884,35.5403900146484
"168",-77.1108330100885,-11.9491664180884,34.5098533630371
"169",-77.1099996767584,-11.9491664180884,35.4928321838379
"170",-77.1091663434284,-11.9491664180884,36.8693809509277
"171",-77.1083330100984,-11.9491664180884,38.4124145507812
"172",-77.1074996767684,-11.9491664180884,45.2189903259277
"173",-77.1066663434383,-11.9491664180884,53.9227333068848
"174",-77.1058330101083,-11.9491664180884,50.9955825805664
"175",-77.1049996767783,-11.9491664180884,54.7668876647949
"176",-77.1041663434483,-11.9491664180884,54.257568359375
"177",-77.094166343488,-11.9491664180884,112.450416564941
"178",-77.093333010158,-11.9491664180884,182.254302978516
"179",-77.0924996768279,-11.9491664180884,186.913650512695
"180",-77.0916663434979,-11.9491664180884,187.376846313477
"181",-77.0908330101679,-11.9491664180884,186.025451660156
"182",-77.0899996768379,-11.9491664180884,194.297592163086
"183",-77.0891663435078,-11.9491664180884,196.379684448242
"184",-77.0883330101778,-11.9491664180884,194.535217285156
"185",-77.0874996768478,-11.9491664180884,190.952499389648
"186",-77.0866663435178,-11.9491664180884,190.54313659668
"187",-77.0858330101877,-11.9491664180884,192.101669311523
"188",-77.1208330100488,-11.9499997514184,40.9989280700684
"189",-77.1199996767187,-11.9499997514184,39.9088554382324
"190",-77.1191663433887,-11.9499997514184,37.520320892334
"191",-77.1183330100587,-11.9499997514184,34.814022064209
"192",-77.1174996767287,-11.9499997514184,33.982494354248
"193",-77.1166663433986,-11.9499997514184,32.5786781311035
"194",-77.1158330100686,-11.9499997514184,33.0399971008301
"195",-77.1149996767386,-11.9499997514184,33.3717803955078
"196",-77.1141663434086,-11.9499997514184,32.9077415466309
"197",-77.1133330100785,-11.9499997514184,30.8411846160889
"198",-77.1124996767485,-11.9499997514184,34.5625495910645
"199",-77.1116663434185,-11.9499997514184,33.5436782836914
"200",-77.1108330100885,-11.9499997514184,34.358097076416
"201",-77.1099996767584,-11.9499997514184,35.5626487731934
"202",-77.1091663434284,-11.9499997514184,34.3800086975098
"203",-77.1083330100984,-11.9499997514184,36.7769584655762
"204",-77.1074996767684,-11.9499997514184,44.4563674926758
"205",-77.1066663434383,-11.9499997514184,53.4309387207031
"206",-77.1058330101083,-11.9499997514184,54.357048034668
"207",-77.1049996767783,-11.9499997514184,55.2843551635742
"208",-77.1041663434483,-11.9499997514184,57.8373947143555
"209",-77.1033330101183,-11.9499997514184,65.4534759521484
"210",-77.1024996767882,-11.9499997514184,65.2908325195312
"211",-77.1016663434582,-11.9499997514184,70.8841781616211
"212",-77.094999676818,-11.9499997514184,92.9203262329102
"213",-77.094166343488,-11.9499997514184,121.956634521484
"214",-77.093333010158,-11.9499997514184,154.943145751953
"215",-77.0924996768279,-11.9499997514184,177.637512207031
"216",-77.0916663434979,-11.9499997514184,182.120223999023
"217",-77.0908330101679,-11.9499997514184,184.737121582031
"218",-77.0899996768379,-11.9499997514184,195.018173217773
"219",-77.0891663435078,-11.9499997514184,195.014343261719
"220",-77.0883330101778,-11.9499997514184,197.438629150391
"221",-77.0874996768478,-11.9499997514184,191.251556396484
"222",-77.0866663435178,-11.9499997514184,185.955520629883
"223",-77.0858330101877,-11.9499997514184,150.747634887695
"224",-77.1199996767187,-11.9508330847483,42.9977493286133
"225",-77.1191663433887,-11.9508330847483,42.3890342712402
"226",-77.1183330100587,-11.9508330847483,43.9132919311523
"227",-77.1174996767287,-11.9508330847483,37.7691955566406
"228",-77.1166663433986,-11.9508330847483,35.9084281921387
"229",-77.1158330100686,-11.9508330847483,34.7272796630859
"230",-77.1149996767386,-11.9508330847483,34.3453903198242
"231",-77.1141663434086,-11.9508330847483,31.9235992431641
"232",-77.1133330100785,-11.9508330847483,33.2841453552246
"233",-77.1124996767485,-11.9508330847483,34.2457809448242
"234",-77.1116663434185,-11.9508330847483,33.6541862487793
"235",-77.1108330100885,-11.9508330847483,35.5394020080566
"236",-77.1099996767584,-11.9508330847483,35.2743301391602
"237",-77.1091663434284,-11.9508330847483,35.6720581054688
"238",-77.1083330100984,-11.9508330847483,36.7936820983887
"239",-77.1074996767684,-11.9508330847483,40.3815078735352
"240",-77.1066663434383,-11.9508330847483,48.6502304077148
"241",-77.1058330101083,-11.9508330847483,54.0747985839844
"242",-77.1049996767783,-11.9508330847483,54.392578125
"243",-77.1041663434483,-11.9508330847483,53.2440032958984
"244",-77.1033330101183,-11.9508330847483,60.5103569030762
"245",-77.1024996767882,-11.9508330847483,61.9723205566406
"246",-77.1016663434582,-11.9508330847483,61.9541015625
"247",-77.1008330101282,-11.9508330847483,63.0025215148926
"248",-77.0999996767982,-11.9508330847483,68.8275299072266
"249",-77.0991663434681,-11.9508330847483,68.3933334350586
"250",-77.0983330101381,-11.9508330847483,62.9800987243652
"251",-77.0966663434781,-11.9508330847483,69.1615905761719
"252",-77.095833010148,-11.9508330847483,68.3549728393555
"253",-77.094999676818,-11.9508330847483,69.4775085449219
"254",-77.094166343488,-11.9508330847483,92.851936340332
"255",-77.093333010158,-11.9508330847483,147.840438842773
"256",-77.0924996768279,-11.9508330847483,173.328430175781
"257",-77.0916663434979,-11.9508330847483,185.043655395508
"258",-77.0908330101679,-11.9508330847483,187.311569213867
"259",-77.0899996768379,-11.9508330847483,189.658065795898
"260",-77.0891663435078,-11.9508330847483,143.994903564453
"261",-77.0883330101778,-11.9508330847483,151.448822021484
"262",-77.0874996768478,-11.9508330847483,151.64924621582
"263",-77.0866663435178,-11.9508330847483,144.501998901367
"264",-77.0858330101877,-11.9508330847483,121.15202331543
"265",-77.1199996767187,-11.9516664180783,43.2002067565918
"266",-77.1191663433887,-11.9516664180783,44.7821006774902
"267",-77.1183330100587,-11.9516664180783,42.6681938171387
"268",-77.1174996767287,-11.9516664180783,41.3127098083496
"269",-77.1166663433986,-11.9516664180783,37.5666351318359
"270",-77.1158330100686,-11.9516664180783,36.9794387817383
"271",-77.1149996767386,-11.9516664180783,33.3691215515137
"272",-77.1141663434086,-11.9516664180783,33.0162925720215
"273",-77.1133330100785,-11.9516664180783,34.6674957275391
"274",-77.1124996767485,-11.9516664180783,36.9072074890137
"275",-77.1116663434185,-11.9516664180783,34.1279487609863
"276",-77.1108330100885,-11.9516664180783,36.266471862793
"277",-77.1099996767584,-11.9516664180783,37.5688247680664
"278",-77.1091663434284,-11.9516664180783,35.2860221862793
"279",-77.1083330100984,-11.9516664180783,36.1063766479492
"280",-77.1074996767684,-11.9516664180783,40.3258628845215
"281",-77.1066663434383,-11.9516664180783,44.054027557373
"282",-77.1058330101083,-11.9516664180783,50.5458831787109
"283",-77.1049996767783,-11.9516664180783,53.6301651000977
"284",-77.1041663434483,-11.9516664180783,53.5965843200684
"285",-77.1033330101183,-11.9516664180783,56.7701110839844
"286",-77.1024996767882,-11.9516664180783,58.6228561401367
"287",-77.1016663434582,-11.9516664180783,58.9609298706055
"288",-77.1008330101282,-11.9516664180783,60.4828910827637
"289",-77.0999996767982,-11.9516664180783,61.7839088439941
"290",-77.0991663434681,-11.9516664180783,61.894603729248
"291",-77.0983330101381,-11.9516664180783,60.1058883666992
"292",-77.0974996768081,-11.9516664180783,59.681526184082
"293",-77.0966663434781,-11.9516664180783,56.3610000610352
"294",-77.095833010148,-11.9516664180783,55.9209823608398
"295",-77.094999676818,-11.9516664180783,68.974739074707
"296",-77.094166343488,-11.9516664180783,93.1865005493164
"297",-77.093333010158,-11.9516664180783,151.801788330078
"298",-77.0924996768279,-11.9516664180783,180.348602294922
"299",-77.0916663434979,-11.9516664180783,180.613006591797
"300",-77.0908330101679,-11.9516664180783,185.962127685547
"301",-77.0899996768379,-11.9516664180783,146.220886230469
"302",-77.0891663435078,-11.9516664180783,115.337768554688
"303",-77.0883330101778,-11.9516664180783,116.474067687988
"304",-77.0874996768478,-11.9516664180783,115.861282348633
"305",-77.0866663435178,-11.9516664180783,150.984176635742
"306",-77.0858330101877,-11.9516664180783,120.62370300293
"307",-77.1199996767187,-11.9524997514083,44.2994651794434
"308",-77.1191663433887,-11.9524997514083,43.4076957702637
"309",-77.1183330100587,-11.9524997514083,44.9015998840332
"310",-77.1174996767287,-11.9524997514083,42.312385559082
"311",-77.1166663433986,-11.9524997514083,41.1811027526855
"312",-77.1158330100686,-11.9524997514083,38.0135154724121
"313",-77.1149996767386,-11.9524997514083,35.4497680664062
"314",-77.1141663434086,-11.9524997514083,32.8531303405762
"315",-77.1133330100785,-11.9524997514083,33.1664237976074
"316",-77.1124996767485,-11.9524997514083,36.107967376709
"317",-77.1116663434185,-11.9524997514083,36.5715370178223
"318",-77.1108330100885,-11.9524997514083,36.6948890686035
"319",-77.1099996767584,-11.9524997514083,37.9493751525879
"320",-77.1091663434284,-11.9524997514083,35.729248046875
"321",-77.1083330100984,-11.9524997514083,38.4486999511719
"322",-77.1074996767684,-11.9524997514083,40.9483680725098
"323",-77.1066663434383,-11.9524997514083,45.9655990600586
"324",-77.1058330101083,-11.9524997514083,53.2123985290527
"325",-77.1049996767783,-11.9524997514083,53.5736885070801
"326",-77.1041663434483,-11.9524997514083,56.3802261352539
"327",-77.1033330101183,-11.9524997514083,64.1902160644531
"328",-77.1024996767882,-11.9524997514083,77.0573654174805
"329",-77.1016663434582,-11.9524997514083,76.5512619018555
"330",-77.1008330101282,-11.9524997514083,75.7934494018555
"331",-77.0999996767982,-11.9524997514083,77.3038787841797
"332",-77.0991663434681,-11.9524997514083,70.421272277832
"333",-77.0983330101381,-11.9524997514083,70.1012954711914
"334",-77.0974996768081,-11.9524997514083,66.4939041137695
"335",-77.0966663434781,-11.9524997514083,66.9120407104492
"336",-77.095833010148,-11.9524997514083,67.5196914672852
"337",-77.094999676818,-11.9524997514083,68.716552734375
"338",-77.094166343488,-11.9524997514083,92.229133605957
"339",-77.093333010158,-11.9524997514083,149.50129699707
"340",-77.0924996768279,-11.9524997514083,178.668975830078
"341",-77.0916663434979,-11.9524997514083,180.180572509766
"342",-77.0908330101679,-11.9524997514083,179.578628540039
"343",-77.0899996768379,-11.9524997514083,144.262222290039
"344",-77.0891663435078,-11.9524997514083,118.243766784668
"345",-77.0883330101778,-11.9524997514083,102.442375183105
"346",-77.0874996768478,-11.9524997514083,120.93221282959
"347",-77.0866663435178,-11.9524997514083,151.190933227539
"348",-77.0858330101877,-11.9524997514083,120.338233947754
"349",-77.1199996767187,-11.9533330847383,42.3218574523926
"350",-77.1191663433887,-11.9533330847383,44.5059852600098
"351",-77.1183330100587,-11.9533330847383,44.5421714782715
"352",-77.1174996767287,-11.9533330847383,43.321533203125
"353",-77.1166663433986,-11.9533330847383,40.0150375366211
"354",-77.1158330100686,-11.9533330847383,40.7311134338379
"355",-77.1149996767386,-11.9533330847383,36.6622085571289
"356",-77.1141663434086,-11.9533330847383,32.2450752258301
"357",-77.1133330100785,-11.9533330847383,33.3604621887207
"358",-77.1124996767485,-11.9533330847383,35.8154106140137
"359",-77.1116663434185,-11.9533330847383,36.1588287353516
"360",-77.1108330100885,-11.9533330847383,35.187801361084
"361",-77.1099996767584,-11.9533330847383,35.5399932861328
"362",-77.1091663434284,-11.9533330847383,37.9775543212891
"363",-77.1083330100984,-11.9533330847383,35.8887481689453
"364",-77.1074996767684,-11.9533330847383,40.0131988525391
"365",-77.1066663434383,-11.9533330847383,55.0475730895996
"366",-77.1058330101083,-11.9533330847383,59.8050956726074
"367",-77.1049996767783,-11.9533330847383,53.835620880127
"368",-77.1041663434483,-11.9533330847383,53.006763458252
"369",-77.1033330101183,-11.9533330847383,64.7449340820312
"370",-77.1024996767882,-11.9533330847383,81.8980865478516
"371",-77.1016663434582,-11.9533330847383,80.9052658081055
"372",-77.1008330101282,-11.9533330847383,81.1889419555664
"373",-77.0999996767982,-11.9533330847383,78.9208526611328
"374",-77.0991663434681,-11.9533330847383,85.9288482666016
"375",-77.0983330101381,-11.9533330847383,86.8102035522461
"376",-77.0974996768081,-11.9533330847383,79.8709030151367
"377",-77.0966663434781,-11.9533330847383,84.8092575073242
"378",-77.095833010148,-11.9533330847383,85.7077941894531
"379",-77.094999676818,-11.9533330847383,90.6178588867188
"380",-77.094166343488,-11.9533330847383,117.425163269043
"381",-77.093333010158,-11.9533330847383,145.151794433594
"382",-77.0924996768279,-11.9533330847383,177.136932373047
"383",-77.0916663434979,-11.9533330847383,179.552551269531
"384",-77.0908330101679,-11.9533330847383,180.964889526367
"385",-77.0899996768379,-11.9533330847383,139.803970336914
"386",-77.0891663435078,-11.9533330847383,115.477149963379
"387",-77.0883330101778,-11.9533330847383,116.083358764648
"388",-77.0874996768478,-11.9533330847383,120.312606811523
"389",-77.0866663435178,-11.9533330847383,151.790420532227
"390",-77.0858330101877,-11.9533330847383,151.124923706055
"391",-77.1191663433887,-11.9541664180683,47.0784454345703
"392",-77.1183330100587,-11.9541664180683,47.1996955871582
"393",-77.1174996767287,-11.9541664180683,44.0577049255371
"394",-77.1166663433986,-11.9541664180683,44.1931457519531
"395",-77.1158330100686,-11.9541664180683,44.1535034179688
"396",-77.1149996767386,-11.9541664180683,43.7505302429199
"397",-77.1141663434086,-11.9541664180683,36.5529136657715
"398",-77.1133330100785,-11.9541664180683,36.6140441894531
"399",-77.1124996767485,-11.9541664180683,38.1533164978027
"400",-77.1116663434185,-11.9541664180683,38.115119934082
"401",-77.1108330100885,-11.9541664180683,35.7540168762207
"402",-77.1099996767584,-11.9541664180683,37.0062675476074
"403",-77.1091663434284,-11.9541664180683,39.4377098083496
"404",-77.1083330100984,-11.9541664180683,36.9731597900391
"405",-77.1074996767684,-11.9541664180683,42.065055847168
"406",-77.1066663434383,-11.9541664180683,44.1615867614746
"407",-77.1058330101083,-11.9541664180683,47.9223556518555
"408",-77.1049996767783,-11.9541664180683,54.7319602966309
"409",-77.1041663434483,-11.9541664180683,53.5185241699219
"410",-77.1033330101183,-11.9541664180683,64.511589050293
"411",-77.1024996767882,-11.9541664180683,82.7536239624023
"412",-77.1016663434582,-11.9541664180683,80.6301727294922
"413",-77.1008330101282,-11.9541664180683,70.764274597168
"414",-77.0999996767982,-11.9541664180683,67.9132461547852
"415",-77.0991663434681,-11.9541664180683,72.9111480712891
"416",-77.0983330101381,-11.9541664180683,87.8242034912109
"417",-77.0974996768081,-11.9541664180683,96.8218688964844
"418",-77.0966663434781,-11.9541664180683,86.1630401611328
"419",-77.095833010148,-11.9541664180683,106.67342376709
"420",-77.094999676818,-11.9541664180683,106.507194519043
"421",-77.094166343488,-11.9541664180683,106.434097290039
"422",-77.093333010158,-11.9541664180683,107.546478271484
"423",-77.0924996768279,-11.9541664180683,112.00545501709
"424",-77.0916663434979,-11.9541664180683,147.015090942383
"425",-77.0908330101679,-11.9541664180683,180.638000488281
"426",-77.0899996768379,-11.9541664180683,180.853881835938
"427",-77.0891663435078,-11.9541664180683,141.759368896484
"428",-77.0883330101778,-11.9541664180683,143.873901367188
"429",-77.0874996768478,-11.9541664180683,148.793029785156
"430",-77.0866663435178,-11.9541664180683,185.47575378418
"431",-77.0858330101877,-11.9541664180683,188.442153930664
"432",-77.1183330100587,-11.9549997513982,47.2198715209961
"433",-77.1174996767287,-11.9549997513982,47.4657974243164
"434",-77.1166663433986,-11.9549997513982,46.6334686279297
"435",-77.1158330100686,-11.9549997513982,46.5908164978027
"436",-77.1149996767386,-11.9549997513982,45.620792388916
"437",-77.1141663434086,-11.9549997513982,44.8110313415527
"438",-77.1133330100785,-11.9549997513982,39.1407318115234
"439",-77.1124996767485,-11.9549997513982,38.063591003418
"440",-77.1116663434185,-11.9549997513982,36.1720809936523
"441",-77.1108330100885,-11.9549997513982,36.3303604125977
"442",-77.1099996767584,-11.9549997513982,39.6969413757324
"443",-77.1091663434284,-11.9549997513982,36.7124862670898
"444",-77.1083330100984,-11.9549997513982,37.1979560852051
"445",-77.1074996767684,-11.9549997513982,38.6590309143066
"446",-77.1066663434383,-11.9549997513982,40.1758766174316
"447",-77.1058330101083,-11.9549997513982,43.3720092773438
"448",-77.1049996767783,-11.9549997513982,48.9122543334961
"449",-77.1041663434483,-11.9549997513982,57.0237693786621
"450",-77.1033330101183,-11.9549997513982,63.9261779785156
"451",-77.1024996767882,-11.9549997513982,69.6620635986328
"452",-77.1016663434582,-11.9549997513982,70.7045516967773
"453",-77.1008330101282,-11.9549997513982,65.1569519042969
"454",-77.0999996767982,-11.9549997513982,68.0999145507812
"455",-77.0991663434681,-11.9549997513982,73.0671844482422
"456",-77.0983330101381,-11.9549997513982,89.824462890625
"457",-77.0974996768081,-11.9549997513982,80.5513076782227
"458",-77.0966663434781,-11.9549997513982,72.8655624389648
"459",-77.095833010148,-11.9549997513982,72.4941329956055
"460",-77.094999676818,-11.9549997513982,72.8178634643555
"461",-77.094166343488,-11.9549997513982,73.2769546508789
"462",-77.093333010158,-11.9549997513982,74.2042846679688
"463",-77.0924996768279,-11.9549997513982,75.4557037353516
"464",-77.0916663434979,-11.9549997513982,95.5104751586914
"465",-77.0908330101679,-11.9549997513982,149.515762329102
"466",-77.0899996768379,-11.9549997513982,183.05680847168
"467",-77.0891663435078,-11.9549997513982,182.727188110352
"468",-77.0883330101778,-11.9549997513982,182.986892700195
"469",-77.0874996768478,-11.9549997513982,187.986175537109
"470",-77.0866663435178,-11.9549997513982,187.98796081543
"471",-77.0858330101877,-11.9549997513982,186.258712768555
"472",-77.1174996767287,-11.9558330847282,47.5125885009766
"473",-77.1166663433986,-11.9558330847282,49.3911361694336
"474",-77.1158330100686,-11.9558330847282,49.9005889892578
"475",-77.1149996767386,-11.9558330847282,48.0761833190918
"476",-77.1141663434086,-11.9558330847282,44.8137130737305
"477",-77.1133330100785,-11.9558330847282,42.0414009094238
"478",-77.1124996767485,-11.9558330847282,39.7753143310547
"479",-77.1116663434185,-11.9558330847282,38.7310066223145
"480",-77.1108330100885,-11.9558330847282,38.5899620056152
"481",-77.1099996767584,-11.9558330847282,39.2574005126953
"482",-77.1091663434284,-11.9558330847282,36.7775421142578
"483",-77.1083330100984,-11.9558330847282,37.43359375
"484",-77.1074996767684,-11.9558330847282,39.201416015625
"485",-77.1066663434383,-11.9558330847282,40.7088203430176
"486",-77.1058330101083,-11.9558330847282,42.1022109985352
"487",-77.1049996767783,-11.9558330847282,47.3806762695312
"488",-77.1041663434483,-11.9558330847282,49.2167625427246
"489",-77.1033330101183,-11.9558330847282,63.2006072998047
